Date,Hour,Fuel,Output
2017-01-06,13,SOLAR,194
2017-01-06,13,BIOFUEL,78
2017-01-06,14,NUCLEAR,11118
2017-01-06,14,GAS,1496
2017-01-06,14,HYDRO,4199
2017-01-06,14,WIND,1513
2017-01-06,14,SOLAR,158
2017-01-06,14,BIOFUEL,78
2017-01-06,15,NUCLEAR,11124
2017-01-06,15,GAS,1969
2017-01-06,15,HYDRO,4392
2017-01-06,15,WIND,1439
2017-01-06,15,SOLAR,145
2017-01-06,15,BIOFUEL,82
2017-01-06,16,NUCLEAR,11119
2017-01-06,16,GAS,2232
2017-01-06,16,HYDRO,4757
2017-01-06,16,WIND,1293
2017-01-06,16,SOLAR,76
2017-01-06,16,BIOFUEL,80
2017-01-06,17,NUCLEAR,11119
2017-01-06,17,GAS,2424
2017-01-06,17,HYDRO,5038
2017-01-06,17,WIND,1181
2017-01-06,17,SOLAR,13
2017-01-06,17,BIOFUEL,132
2017-01-06,18,NUCLEAR,11109
2017-01-06,18,GAS,2695
2017-01-06,18,HYDRO,5809
2017-01-06,18,WIND,1136
2017-01-06,18,SOLAR,1
2017-01-06,18,BIOFUEL,193
2017-01-06,19,NUCLEAR,11115
2017-01-06,19,GAS,2668
2017-01-06,19,HYDRO,5896
2017-01-06,19,WIND,1169
2017-01-06,19,SOLAR,1
2017-01-06,19,BIOFUEL,191
2017-01-06,20,NUCLEAR,11112
2017-01-06,20,GAS,2419
2017-01-06,20,HYDRO,5624
2017-01-06,20,WIND,1285
2017-01-06,20,SOLAR,1
2017-01-06,20,BIOFUEL,132
2017-01-06,21,NUCLEAR,11112
2017-01-06,21,GAS,2257
2017-01-06,21,HYDRO,5179
2017-01-06,21,WIND,1324
2017-01-06,21,SOLAR,1
2017-01-06,21,BIOFUEL,114
2017-01-06,22,NUCLEAR,11110
2017-01-06,22,GAS,2171
2017-01-06,22,HYDRO,4504
2017-01-06,22,WIND,1380
2017-01-06,22,SOLAR,1
2017-01-06,22,BIOFUEL,162
2017-01-06,23,NUCLEAR,11110
2017-01-06,23,GAS,2047
2017-01-06,23,HYDRO,3700
2017-01-06,23,WIND,1388
2017-01-06,23,SOLAR,1
2017-01-06,23,BIOFUEL,71
2017-01-06,24,NUCLEAR,11115
2017-01-06,24,GAS,1415
2017-01-06,24,HYDRO,3400
2017-01-06,24,WIND,1322
2017-01-06,24,SOLAR,1
2017-01-06,24,BIOFUEL,15
2017-01-07,1,NUCLEAR,11116
2017-01-07,1,GAS,1343
2017-01-07,1,HYDRO,3168
2017-01-07,1,WIND,1224
2017-01-07,1,SOLAR,1
2017-01-07,1,BIOFUEL,10
2017-01-07,2,NUCLEAR,11125
2017-01-07,2,GAS,1018
2017-01-07,2,HYDRO,3053
2017-01-07,2,WIND,1126
2017-01-07,2,SOLAR,1
2017-01-07,2,BIOFUEL,0
2017-01-07,3,NUCLEAR,11125
2017-01-07,3,GAS,751
2017-01-07,3,HYDRO,2872
2017-01-07,3,WIND,1149
2017-01-07,3,SOLAR,1
2017-01-07,3,BIOFUEL,0
2017-01-07,4,NUCLEAR,11124
2017-01-07,4,GAS,786
2017-01-07,4,HYDRO,3182
2017-01-07,4,WIND,1107
2017-01-07,4,SOLAR,1
2017-01-07,4,BIOFUEL,0
2017-01-07,5,NUCLEAR,11124
2017-01-07,5,GAS,991
2017-01-07,5,HYDRO,3137
2017-01-07,5,WIND,1049
2017-01-07,5,SOLAR,1
2017-01-07,5,BIOFUEL,0
2017-01-07,6,NUCLEAR,11123
2017-01-07,6,GAS,1159
2017-01-07,6,HYDRO,3499
2017-01-07,6,WIND,900
2017-01-07,6,SOLAR,1
2017-01-07,6,BIOFUEL,0
2017-01-07,7,NUCLEAR,11123
2017-01-07,7,GAS,1215
2017-01-07,7,HYDRO,3807
2017-01-07,7,WIND,827
2017-01-07,7,SOLAR,1
2017-01-07,7,BIOFUEL,0
2017-01-07,8,NUCLEAR,11120
2017-01-07,8,GAS,1168
2017-01-07,8,HYDRO,4399
2017-01-07,8,WIND,903
2017-01-07,8,SOLAR,1
2017-01-07,8,BIOFUEL,16
2017-01-07,9,NUCLEAR,11116
2017-01-07,9,GAS,1125
2017-01-07,9,HYDRO,4801
2017-01-07,9,WIND,999
2017-01-07,9,SOLAR,21
2017-01-07,9,BIOFUEL,9
2017-01-07,10,NUCLEAR,11122
2017-01-07,10,GAS,1235
2017-01-07,10,HYDRO,4783
2017-01-07,10,WIND,935
2017-01-07,10,SOLAR,95
2017-01-07,10,BIOFUEL,43
2017-01-07,11,NUCLEAR,11124
2017-01-07,11,GAS,1138
2017-01-07,11,HYDRO,4559
2017-01-07,11,WIND,1112
2017-01-07,11,SOLAR,150
2017-01-07,11,BIOFUEL,133
2017-01-07,12,NUCLEAR,11131
2017-01-07,12,GAS,1116
2017-01-07,12,HYDRO,4575
2017-01-07,12,WIND,1380
2017-01-07,12,SOLAR,180
2017-01-07,12,BIOFUEL,135
2017-01-07,13,NUCLEAR,11123
2017-01-07,13,GAS,792
2017-01-07,13,HYDRO,4262
2017-01-07,13,WIND,1795
2017-01-07,13,SOLAR,132
2017-01-07,13,BIOFUEL,70
2017-01-07,14,NUCLEAR,11125
2017-01-07,14,GAS,530
2017-01-07,14,HYDRO,4338
2017-01-07,14,WIND,2077
2017-01-07,14,SOLAR,103
2017-01-07,14,BIOFUEL,71
2017-01-07,15,NUCLEAR,11129
2017-01-07,15,GAS,548
2017-01-07,15,HYDRO,4544
2017-01-07,15,WIND,2238
2017-01-07,15,SOLAR,97
2017-01-07,15,BIOFUEL,78
2017-01-07,16,NUCLEAR,11125
2017-01-07,16,GAS,773
2017-01-07,16,HYDRO,4446
2017-01-07,16,WIND,2318
2017-01-07,16,SOLAR,70
2017-01-07,16,BIOFUEL,64
2017-01-07,17,NUCLEAR,11123
2017-01-07,17,GAS,990
2017-01-07,17,HYDRO,4572
2017-01-07,17,WIND,2430
2017-01-07,17,SOLAR,8
2017-01-07,17,BIOFUEL,64
2017-01-07,18,NUCLEAR,11114
2017-01-07,18,GAS,1438
2017-01-07,18,HYDRO,5368
2017-01-07,18,WIND,2422
2017-01-07,18,SOLAR,0
2017-01-07,18,BIOFUEL,150
2017-01-07,19,NUCLEAR,11111
2017-01-07,19,GAS,1494
2017-01-07,19,HYDRO,5330
2017-01-07,19,WIND,2478
2017-01-07,19,SOLAR,0
2017-01-07,19,BIOFUEL,154
2017-01-07,20,NUCLEAR,11118
2017-01-07,20,GAS,1164
2017-01-07,20,HYDRO,5175
2017-01-07,20,WIND,2652
2017-01-07,20,SOLAR,0
2017-01-07,20,BIOFUEL,108
2017-01-07,21,NUCLEAR,11115
2017-01-07,21,GAS,1128
2017-01-07,21,HYDRO,4957
2017-01-07,21,WIND,2816
2017-01-07,21,SOLAR,0
2017-01-07,21,BIOFUEL,72
2017-01-07,22,NUCLEAR,11115
2017-01-07,22,GAS,1014
2017-01-07,22,HYDRO,4473
2017-01-07,22,WIND,2788
2017-01-07,22,SOLAR,0
2017-01-07,22,BIOFUEL,58
2017-01-07,23,NUCLEAR,11109
2017-01-07,23,GAS,799
2017-01-07,23,HYDRO,3643
2017-01-07,23,WIND,2967
2017-01-07,23,SOLAR,0
2017-01-07,23,BIOFUEL,24
2017-01-07,24,NUCLEAR,11097
2017-01-07,24,GAS,777
2017-01-07,24,HYDRO,3386
2017-01-07,24,WIND,3086
2017-01-07,24,SOLAR,0
2017-01-07,24,BIOFUEL,1
2017-01-08,1,NUCLEAR,11122
2017-01-08,1,GAS,779
2017-01-08,1,HYDRO,2695
2017-01-08,1,WIND,2651
2017-01-08,1,SOLAR,0
2017-01-08,1,BIOFUEL,1
2017-01-08,2,NUCLEAR,11126
2017-01-08,2,GAS,461
2017-01-08,2,HYDRO,2745
2017-01-08,2,WIND,3053
2017-01-08,2,SOLAR,0
2017-01-08,2,BIOFUEL,1
2017-01-08,3,NUCLEAR,11127
2017-01-08,3,GAS,376
2017-01-08,3,HYDRO,2617
2017-01-08,3,WIND,2936
2017-01-08,3,SOLAR,0
2017-01-08,3,BIOFUEL,1
2017-01-08,4,NUCLEAR,11127
2017-01-08,4,GAS,374
2017-01-08,4,HYDRO,2669
2017-01-08,4,WIND,2537
2017-01-08,4,SOLAR,0
2017-01-08,4,BIOFUEL,2
2017-01-08,5,NUCLEAR,11126
2017-01-08,5,GAS,373
2017-01-08,5,HYDRO,3017
2017-01-08,5,WIND,2328
2017-01-08,5,SOLAR,0
2017-01-08,5,BIOFUEL,1
2017-01-08,6,NUCLEAR,11126
2017-01-08,6,GAS,372
2017-01-08,6,HYDRO,3120
2017-01-08,6,WIND,2286
2017-01-08,6,SOLAR,0
2017-01-08,6,BIOFUEL,1
2017-01-08,7,NUCLEAR,11127
2017-01-08,7,GAS,374
2017-01-08,7,HYDRO,3440
2017-01-08,7,WIND,2317
2017-01-08,7,SOLAR,0
2017-01-08,7,BIOFUEL,1
2017-01-08,8,NUCLEAR,11126
2017-01-08,8,GAS,353
2017-01-08,8,HYDRO,3684
2017-01-08,8,WIND,2493
2017-01-08,8,SOLAR,2
2017-01-08,8,BIOFUEL,1
2017-01-08,9,NUCLEAR,11120
2017-01-08,9,GAS,410
2017-01-08,9,HYDRO,3930
2017-01-08,9,WIND,2882
2017-01-08,9,SOLAR,6
2017-01-08,9,BIOFUEL,1
2017-01-08,10,NUCLEAR,11121
2017-01-08,10,GAS,455
2017-01-08,10,HYDRO,4230
2017-01-08,10,WIND,2776
2017-01-08,10,SOLAR,23
2017-01-08,10,BIOFUEL,1
2017-01-08,11,NUCLEAR,11120
2017-01-08,11,GAS,717
2017-01-08,11,HYDRO,4070
2017-01-08,11,WIND,2546
2017-01-08,11,SOLAR,53
2017-01-08,11,BIOFUEL,1
2017-01-08,12,NUCLEAR,11120
2017-01-08,12,GAS,1185
2017-01-08,12,HYDRO,3885
2017-01-08,12,WIND,2653
2017-01-08,12,SOLAR,93
2017-01-08,12,BIOFUEL,1
2017-01-08,13,NUCLEAR,11116
2017-01-08,13,GAS,1513
2017-01-08,13,HYDRO,3912
2017-01-08,13,WIND,2520
2017-01-08,13,SOLAR,112
2017-01-08,13,BIOFUEL,1
2017-01-08,14,NUCLEAR,11119
2017-01-08,14,GAS,1622
2017-01-08,14,HYDRO,3977
2017-01-08,14,WIND,2269
2017-01-08,14,SOLAR,106
2017-01-08,14,BIOFUEL,1
2017-01-08,15,NUCLEAR,11117
2017-01-08,15,GAS,1776
2017-01-08,15,HYDRO,4332
2017-01-08,15,WIND,2175
2017-01-08,15,SOLAR,91
2017-01-08,15,BIOFUEL,1
2017-01-08,16,NUCLEAR,11080
2017-01-08,16,GAS,2050
2017-01-08,16,HYDRO,4679
2017-01-08,16,WIND,1741
2017-01-08,16,SOLAR,45
2017-01-08,16,BIOFUEL,1
2017-01-08,17,NUCLEAR,11109
2017-01-08,17,GAS,2372
2017-01-08,17,HYDRO,5084
2017-01-08,17,WIND,1267
2017-01-08,17,SOLAR,9
2017-01-08,17,BIOFUEL,1
2017-01-08,18,NUCLEAR,11113
2017-01-08,18,GAS,3093
2017-01-08,18,HYDRO,5390
2017-01-08,18,WIND,1070
2017-01-08,18,SOLAR,0
2017-01-08,18,BIOFUEL,1
2017-01-08,19,NUCLEAR,11107
2017-01-08,19,GAS,3384
2017-01-08,19,HYDRO,5417
2017-01-08,19,WIND,923
2017-01-08,19,SOLAR,0
2017-01-08,19,BIOFUEL,1
2017-01-08,20,NUCLEAR,11112
2017-01-08,20,GAS,3111
2017-01-08,20,HYDRO,5402
2017-01-08,20,WIND,893
2017-01-08,20,SOLAR,0
2017-01-08,20,BIOFUEL,1
2017-01-08,21,NUCLEAR,11112
2017-01-08,21,GAS,2717
2017-01-08,21,HYDRO,5385
2017-01-08,21,WIND,946
2017-01-08,21,SOLAR,0
2017-01-08,21,BIOFUEL,1
2017-01-08,22,NUCLEAR,11113
2017-01-08,22,GAS,2430
2017-01-08,22,HYDRO,5001
2017-01-08,22,WIND,934
2017-01-08,22,SOLAR,0
2017-01-08,22,BIOFUEL,1
2017-01-08,23,NUCLEAR,11111
2017-01-08,23,GAS,1567
2017-01-08,23,HYDRO,4761
2017-01-08,23,WIND,1035
2017-01-08,23,SOLAR,0
2017-01-08,23,BIOFUEL,1
2017-01-08,24,NUCLEAR,11109
2017-01-08,24,GAS,975
2017-01-08,24,HYDRO,4085
2017-01-08,24,WIND,1313
2017-01-08,24,SOLAR,0
2017-01-08,24,BIOFUEL,1
2017-01-09,1,NUCLEAR,11117
2017-01-09,1,GAS,456
2017-01-09,1,HYDRO,2950
2017-01-09,1,WIND,1703
2017-01-09,1,SOLAR,0
2017-01-09,1,BIOFUEL,4
2017-01-09,2,NUCLEAR,11118
2017-01-09,2,GAS,390
2017-01-09,2,HYDRO,2776
2017-01-09,2,WIND,2135
2017-01-09,2,SOLAR,0
2017-01-09,2,BIOFUEL,12
2017-01-09,3,NUCLEAR,11116
2017-01-09,3,GAS,449
2017-01-09,3,HYDRO,2664
2017-01-09,3,WIND,2317
2017-01-09,3,SOLAR,0
2017-01-09,3,BIOFUEL,12
2017-01-09,4,NUCLEAR,11117
2017-01-09,4,GAS,585
2017-01-09,4,HYDRO,2650
2017-01-09,4,WIND,2535
2017-01-09,4,SOLAR,0
2017-01-09,4,BIOFUEL,12
2017-01-09,5,NUCLEAR,11111
2017-01-09,5,GAS,690
2017-01-09,5,HYDRO,2730
2017-01-09,5,WIND,2530
2017-01-09,5,SOLAR,0
2017-01-09,5,BIOFUEL,12
2017-01-09,6,NUCLEAR,11113
2017-01-09,6,GAS,898
2017-01-09,6,HYDRO,2978
2017-01-09,6,WIND,2336
2017-01-09,6,SOLAR,0
2017-01-09,6,BIOFUEL,16
2017-01-09,7,NUCLEAR,11113
2017-01-09,7,GAS,1217
2017-01-09,7,HYDRO,3642
2017-01-09,7,WIND,3161
2017-01-09,7,SOLAR,0
2017-01-09,7,BIOFUEL,32
2017-01-09,8,NUCLEAR,11108
2017-01-09,8,GAS,1506
2017-01-09,8,HYDRO,4821
2017-01-09,8,WIND,3337
2017-01-09,8,SOLAR,1
2017-01-09,8,BIOFUEL,41
2017-01-09,9,NUCLEAR,11105
2017-01-09,9,GAS,1861
2017-01-09,9,HYDRO,5167
2017-01-09,9,WIND,3418
2017-01-09,9,SOLAR,3
2017-01-09,9,BIOFUEL,44
2017-01-09,10,NUCLEAR,11106
2017-01-09,10,GAS,1487
2017-01-09,10,HYDRO,4712
2017-01-09,10,WIND,3422
2017-01-09,10,SOLAR,11
2017-01-09,10,BIOFUEL,49
2017-01-09,11,NUCLEAR,11111
2017-01-09,11,GAS,1391
2017-01-09,11,HYDRO,4466
2017-01-09,11,WIND,3412
2017-01-09,11,SOLAR,17
2017-01-09,11,BIOFUEL,57
2017-01-09,12,NUCLEAR,11109
2017-01-09,12,GAS,1313
2017-01-09,12,HYDRO,4104
2017-01-09,12,WIND,3440
2017-01-09,12,SOLAR,35
2017-01-09,12,BIOFUEL,60
2017-01-09,13,NUCLEAR,11111
2017-01-09,13,GAS,1092
2017-01-09,13,HYDRO,4341
2017-01-09,13,WIND,3246
2017-01-09,13,SOLAR,61
2017-01-09,13,BIOFUEL,48
2017-01-09,14,NUCLEAR,11114
2017-01-09,14,GAS,1120
2017-01-09,14,HYDRO,4627
2017-01-09,14,WIND,2698
2017-01-09,14,SOLAR,68
2017-01-09,14,BIOFUEL,46
2017-01-09,15,NUCLEAR,11116
2017-01-09,15,GAS,1485
2017-01-09,15,HYDRO,4971
2017-01-09,15,WIND,2254
2017-01-09,15,SOLAR,32
2017-01-09,15,BIOFUEL,42
2017-01-09,16,NUCLEAR,11117
2017-01-09,16,GAS,1826
2017-01-09,16,HYDRO,4928
2017-01-09,16,WIND,1897
2017-01-09,16,SOLAR,10
2017-01-09,16,BIOFUEL,28
2017-01-09,17,NUCLEAR,11111
2017-01-09,17,GAS,2667
2017-01-09,17,HYDRO,5327
2017-01-09,17,WIND,1620
2017-01-09,17,SOLAR,1
2017-01-09,17,BIOFUEL,27
2017-01-09,18,NUCLEAR,11121
2017-01-09,18,GAS,2542
2017-01-09,18,HYDRO,5770
2017-01-09,18,WIND,1647
2017-01-09,18,SOLAR,0
2017-01-09,18,BIOFUEL,27
2017-01-09,19,NUCLEAR,11116
2017-01-09,19,GAS,2159
2017-01-09,19,HYDRO,5592
2017-01-09,19,WIND,1915
2017-01-09,19,SOLAR,0
2017-01-09,19,BIOFUEL,25
2017-01-09,20,NUCLEAR,11124
2017-01-09,20,GAS,2003
2017-01-09,20,HYDRO,5357
2017-01-09,20,WIND,2152
2017-01-09,20,SOLAR,0
2017-01-09,20,BIOFUEL,31
2017-01-09,21,NUCLEAR,11126
2017-01-09,21,GAS,1968
2017-01-09,21,HYDRO,4638
2017-01-09,21,WIND,2277
2017-01-09,21,SOLAR,0
2017-01-09,21,BIOFUEL,28
2017-01-09,22,NUCLEAR,11115
2017-01-09,22,GAS,1280
2017-01-09,22,HYDRO,4435
2017-01-09,22,WIND,2442
2017-01-09,22,SOLAR,0
2017-01-09,22,BIOFUEL,26
2017-01-09,23,NUCLEAR,11106
2017-01-09,23,GAS,616
2017-01-09,23,HYDRO,4026
2017-01-09,23,WIND,2623
2017-01-09,23,SOLAR,0
2017-01-09,23,BIOFUEL,26
2017-01-09,24,NUCLEAR,11088
2017-01-09,24,GAS,493
2017-01-09,24,HYDRO,3654
2017-01-09,24,WIND,2396
2017-01-09,24,SOLAR,0
2017-01-09,24,BIOFUEL,20
2017-01-10,1,NUCLEAR,11097
2017-01-10,1,GAS,477
2017-01-10,1,HYDRO,3073
2017-01-10,1,WIND,2622
2017-01-10,1,SOLAR,0
2017-01-10,1,BIOFUEL,16
2017-01-10,2,NUCLEAR,11098
2017-01-10,2,GAS,431
2017-01-10,2,HYDRO,2673
2017-01-10,2,WIND,2657
2017-01-10,2,SOLAR,0
2017-01-10,2,BIOFUEL,15
2017-01-10,3,NUCLEAR,11104
2017-01-10,3,GAS,406
2017-01-10,3,HYDRO,2649
2017-01-10,3,WIND,2477
2017-01-10,3,SOLAR,0
2017-01-10,3,BIOFUEL,19
2017-01-10,4,NUCLEAR,11129
2017-01-10,4,GAS,408
2017-01-10,4,HYDRO,2653
2017-01-10,4,WIND,2342
2017-01-10,4,SOLAR,0
2017-01-10,4,BIOFUEL,16
2017-01-10,5,NUCLEAR,11129
2017-01-10,5,GAS,425
2017-01-10,5,HYDRO,2783
2017-01-10,5,WIND,2581
2017-01-10,5,SOLAR,0
2017-01-10,5,BIOFUEL,16
2017-01-10,6,NUCLEAR,11134
2017-01-10,6,GAS,436
2017-01-10,6,HYDRO,3151
2017-01-10,6,WIND,2310
2017-01-10,6,SOLAR,0
2017-01-10,6,BIOFUEL,17
2017-01-10,7,NUCLEAR,11133
2017-01-10,7,GAS,439
2017-01-10,7,HYDRO,3382
2017-01-10,7,WIND,2941
2017-01-10,7,SOLAR,0
2017-01-10,7,BIOFUEL,22
2017-01-10,8,NUCLEAR,11131
2017-01-10,8,GAS,443
2017-01-10,8,HYDRO,4304
2017-01-10,8,WIND,3382
2017-01-10,8,SOLAR,0
2017-01-10,8,BIOFUEL,27
2017-01-10,9,NUCLEAR,11132
2017-01-10,9,GAS,444
2017-01-10,9,HYDRO,4319
2017-01-10,9,WIND,3379
2017-01-10,9,SOLAR,5
2017-01-10,9,BIOFUEL,27
2017-01-10,10,NUCLEAR,11128
2017-01-10,10,GAS,444
2017-01-10,10,HYDRO,4135
2017-01-10,10,WIND,3491
2017-01-10,10,SOLAR,14
2017-01-10,10,BIOFUEL,28
2017-01-10,11,NUCLEAR,11129
2017-01-10,11,GAS,443
2017-01-10,11,HYDRO,4347
2017-01-10,11,WIND,3707
2017-01-10,11,SOLAR,18
2017-01-10,11,BIOFUEL,28
2017-01-10,12,NUCLEAR,11124
2017-01-10,12,GAS,443
2017-01-10,12,HYDRO,4442
2017-01-10,12,WIND,3704
2017-01-10,12,SOLAR,21
2017-01-10,12,BIOFUEL,21
2017-01-10,13,NUCLEAR,11117
2017-01-10,13,GAS,443
2017-01-10,13,HYDRO,4386
2017-01-10,13,WIND,3739
2017-01-10,13,SOLAR,18
2017-01-10,13,BIOFUEL,27
2017-01-10,14,NUCLEAR,11115
2017-01-10,14,GAS,440
2017-01-10,14,HYDRO,4008
2017-01-10,14,WIND,3784
2017-01-10,14,SOLAR,12
2017-01-10,14,BIOFUEL,28
2017-01-10,15,NUCLEAR,11094
2017-01-10,15,GAS,442
2017-01-10,15,HYDRO,4015
2017-01-10,15,WIND,3804
2017-01-10,15,SOLAR,7
2017-01-10,15,BIOFUEL,27
2017-01-10,16,NUCLEAR,11092
2017-01-10,16,GAS,450
2017-01-10,16,HYDRO,4306
2017-01-10,16,WIND,3726
2017-01-10,16,SOLAR,2
2017-01-10,16,BIOFUEL,27
2017-01-10,17,NUCLEAR,11104
2017-01-10,17,GAS,447
2017-01-10,17,HYDRO,4716
2017-01-10,17,WIND,3848
2017-01-10,17,SOLAR,0
2017-01-10,17,BIOFUEL,27
2017-01-10,18,NUCLEAR,11116
2017-01-10,18,GAS,449
2017-01-10,18,HYDRO,5111
2017-01-10,18,WIND,3906
2017-01-10,18,SOLAR,0
2017-01-10,18,BIOFUEL,27
2017-01-10,19,NUCLEAR,11113
2017-01-10,19,GAS,447
2017-01-10,19,HYDRO,5165
2017-01-10,19,WIND,3763
2017-01-10,19,SOLAR,0
2017-01-10,19,BIOFUEL,28
2017-01-10,20,NUCLEAR,11113
2017-01-10,20,GAS,451
2017-01-10,20,HYDRO,5496
2017-01-10,20,WIND,3420
2017-01-10,20,SOLAR,0
2017-01-10,20,BIOFUEL,30
2017-01-10,21,NUCLEAR,11111
2017-01-10,21,GAS,487
2017-01-10,21,HYDRO,5397
2017-01-10,21,WIND,2907
2017-01-10,21,SOLAR,0
2017-01-10,21,BIOFUEL,30
2017-01-10,22,NUCLEAR,11108
2017-01-10,22,GAS,561
2017-01-10,22,HYDRO,4929
2017-01-10,22,WIND,2890
2017-01-10,22,SOLAR,0
2017-01-10,22,BIOFUEL,33
2017-01-10,23,NUCLEAR,11106
2017-01-10,23,GAS,455
2017-01-10,23,HYDRO,3751
2017-01-10,23,WIND,3212
2017-01-10,23,SOLAR,0
2017-01-10,23,BIOFUEL,27
2017-01-10,24,NUCLEAR,11114
2017-01-10,24,GAS,438
2017-01-10,24,HYDRO,3386
2017-01-10,24,WIND,2849
2017-01-10,24,SOLAR,0
2017-01-10,24,BIOFUEL,15
2017-01-11,1,NUCLEAR,11113
2017-01-11,1,GAS,437
2017-01-11,1,HYDRO,2995
2017-01-11,1,WIND,2806
2017-01-11,1,SOLAR,0
2017-01-11,1,BIOFUEL,14
2017-01-11,2,NUCLEAR,11110
2017-01-11,2,GAS,437
2017-01-11,2,HYDRO,2796
2017-01-11,2,WIND,2712
2017-01-11,2,SOLAR,0
2017-01-11,2,BIOFUEL,14
2017-01-11,3,NUCLEAR,11110
2017-01-11,3,GAS,437
2017-01-11,3,HYDRO,2698
2017-01-11,3,WIND,2604
2017-01-11,3,SOLAR,0
2017-01-11,3,BIOFUEL,14
2017-01-11,4,NUCLEAR,11111
2017-01-11,4,GAS,437
2017-01-11,4,HYDRO,2653
2017-01-11,4,WIND,2379
2017-01-11,4,SOLAR,0
2017-01-11,4,BIOFUEL,14
2017-01-11,5,NUCLEAR,11108
2017-01-11,5,GAS,436
2017-01-11,5,HYDRO,2889
2017-01-11,5,WIND,2145
2017-01-11,5,SOLAR,0
2017-01-11,5,BIOFUEL,14
2017-01-11,6,NUCLEAR,11111
2017-01-11,6,GAS,435
2017-01-11,6,HYDRO,3298
2017-01-11,6,WIND,2462
2017-01-11,6,SOLAR,0
2017-01-11,6,BIOFUEL,17
2017-01-11,7,NUCLEAR,11113
2017-01-11,7,GAS,439
2017-01-11,7,HYDRO,3761
2017-01-11,7,WIND,2690
2017-01-11,7,SOLAR,0
2017-01-11,7,BIOFUEL,21
2017-01-11,8,NUCLEAR,11116
2017-01-11,8,GAS,421
2017-01-11,8,HYDRO,4346
2017-01-11,8,WIND,2787
2017-01-11,8,SOLAR,0
2017-01-11,8,BIOFUEL,26
2017-01-11,9,NUCLEAR,11119
2017-01-11,9,GAS,419
2017-01-11,9,HYDRO,4444
2017-01-11,9,WIND,2537
2017-01-11,9,SOLAR,18
2017-01-11,9,BIOFUEL,27
2017-01-11,10,NUCLEAR,11131
2017-01-11,10,GAS,417
2017-01-11,10,HYDRO,4241
2017-01-11,10,WIND,2625
2017-01-11,10,SOLAR,63
2017-01-11,10,BIOFUEL,27
2017-01-11,11,NUCLEAR,11139
2017-01-11,11,GAS,418
2017-01-11,11,HYDRO,3820
2017-01-11,11,WIND,2627
2017-01-11,11,SOLAR,106
2017-01-11,11,BIOFUEL,27
2017-01-11,12,NUCLEAR,11140
2017-01-11,12,GAS,417
2017-01-11,12,HYDRO,3832
2017-01-11,12,WIND,2744
2017-01-11,12,SOLAR,94
2017-01-11,12,BIOFUEL,27
2017-01-11,13,NUCLEAR,11141
2017-01-11,13,GAS,416
2017-01-11,13,HYDRO,3595
2017-01-11,13,WIND,2832
2017-01-11,13,SOLAR,117
2017-01-11,13,BIOFUEL,26
2017-01-11,14,NUCLEAR,10967
2017-01-11,14,GAS,441
2017-01-11,14,HYDRO,4075
2017-01-11,14,WIND,2673
2017-01-11,14,SOLAR,121
2017-01-11,14,BIOFUEL,26
2017-01-11,15,NUCLEAR,10928
2017-01-11,15,GAS,452
2017-01-11,15,HYDRO,4191
2017-01-11,15,WIND,2783
2017-01-11,15,SOLAR,57
2017-01-11,15,BIOFUEL,27
2017-01-11,16,NUCLEAR,11025
2017-01-11,16,GAS,452
2017-01-11,16,HYDRO,4269
2017-01-11,16,WIND,2952
2017-01-11,16,SOLAR,24
2017-01-11,16,BIOFUEL,27
2017-01-11,17,NUCLEAR,11127
2017-01-11,17,GAS,454
2017-01-11,17,HYDRO,4621
2017-01-11,17,WIND,2770
2017-01-11,17,SOLAR,1
2017-01-11,17,BIOFUEL,27
2017-01-11,18,NUCLEAR,11129
2017-01-11,18,GAS,448
2017-01-11,18,HYDRO,4979
2017-01-11,18,WIND,3189
2017-01-11,18,SOLAR,0
2017-01-11,18,BIOFUEL,28
2017-01-11,19,NUCLEAR,11126
2017-01-11,19,GAS,448
2017-01-11,19,HYDRO,4966
2017-01-11,19,WIND,3250
2017-01-11,19,SOLAR,0
2017-01-11,19,BIOFUEL,28
2017-01-11,20,NUCLEAR,11131
2017-01-11,20,GAS,450
2017-01-11,20,HYDRO,4583
2017-01-11,20,WIND,3503
2017-01-11,20,SOLAR,0
2017-01-11,20,BIOFUEL,32
2017-01-11,21,NUCLEAR,11130
2017-01-11,21,GAS,449
2017-01-11,21,HYDRO,4249
2017-01-11,21,WIND,3321
2017-01-11,21,SOLAR,0
2017-01-11,21,BIOFUEL,32
2017-01-11,22,NUCLEAR,11133
2017-01-11,22,GAS,450
2017-01-11,22,HYDRO,3630
2017-01-11,22,WIND,3452
2017-01-11,22,SOLAR,0
2017-01-11,22,BIOFUEL,27
2017-01-11,23,NUCLEAR,11127
2017-01-11,23,GAS,450
2017-01-11,23,HYDRO,3352
2017-01-11,23,WIND,2912
2017-01-11,23,SOLAR,0
2017-01-11,23,BIOFUEL,27
2017-01-11,24,NUCLEAR,11126
2017-01-11,24,GAS,412
2017-01-11,24,HYDRO,3260
2017-01-11,24,WIND,2156
2017-01-11,24,SOLAR,0
2017-01-11,24,BIOFUEL,19
2017-01-12,1,NUCLEAR,11125
2017-01-12,1,GAS,408
2017-01-12,1,HYDRO,3108
2017-01-12,1,WIND,2050
2017-01-12,1,SOLAR,0
2017-01-12,1,BIOFUEL,11
2017-01-12,2,NUCLEAR,11118
2017-01-12,2,GAS,408
